id,market,algorithm,symbol,status,deactivated_at,deactivation_reason
nasdaq_app_arima_garch__ps_v9,NASDAQ,arima_garch__ps,APP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_arm_arima_garch__ps,NASDAQ,arima_garch__ps,ARM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_arm_arima_garch__ps_v10,NASDAQ,arima_garch__ps,ARM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_arm_arima_garch__ps_v2,NASDAQ,arima_garch__ps,ARM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_arm_arima_garch__ps_v3,NASDAQ,arima_garch__ps,ARM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_arm_arima_garch__ps_v4,NASDAQ,arima_garch__ps,ARM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_arm_arima_garch__ps_v5,NASDAQ,arima_garch__ps,ARM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_arm_arima_garch__ps_v6,NASDAQ,arima_garch__ps,ARM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_arm_arima_garch__ps_v7,NASDAQ,arima_garch__ps,ARM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_arm_arima_garch__ps_v8,NASDAQ,arima_garch__ps,ARM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_arm_arima_garch__ps_v9,NASDAQ,arima_garch__ps,ARM,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_asml_arima_garch__ps,NASDAQ,arima_garch__ps,ASML,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_asml_arima_garch__ps_v10,NASDAQ,arima_garch__ps,ASML,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_asml_arima_garch__ps_v2,NASDAQ,arima_garch__ps,ASML,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_asml_arima_garch__ps_v3,NASDAQ,arima_garch__ps,ASML,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_asml_arima_garch__ps_v4,NASDAQ,arima_garch__ps,ASML,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_asml_arima_garch__ps_v5,NASDAQ,arima_garch__ps,ASML,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_asml_arima_garch__ps_v6,NASDAQ,arima_garch__ps,ASML,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_asml_arima_garch__ps_v7,NASDAQ,arima_garch__ps,ASML,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_asml_arima_garch__ps_v8,NASDAQ,arima_garch__ps,ASML,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_asml_arima_garch__ps_v9,NASDAQ,arima_garch__ps,ASML,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_azn_arima_garch__ps,NASDAQ,arima_garch__ps,AZN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_azn_arima_garch__ps_v10,NASDAQ,arima_garch__ps,AZN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_azn_arima_garch__ps_v2,NASDAQ,arima_garch__ps,AZN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_azn_arima_garch__ps_v3,NASDAQ,arima_garch__ps,AZN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_azn_arima_garch__ps_v4,NASDAQ,arima_garch__ps,AZN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_azn_arima_garch__ps_v5,NASDAQ,arima_garch__ps,AZN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_azn_arima_garch__ps_v6,NASDAQ,arima_garch__ps,AZN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_azn_arima_garch__ps_v7,NASDAQ,arima_garch__ps,AZN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_azn_arima_garch__ps_v8,NASDAQ,arima_garch__ps,AZN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_azn_arima_garch__ps_v9,NASDAQ,arima_garch__ps,AZN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_biib_arima_garch__ps,NASDAQ,arima_garch__ps,BIIB,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_biib_arima_garch__ps_v10,NASDAQ,arima_garch__ps,BIIB,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_biib_arima_garch__ps_v2,NASDAQ,arima_garch__ps,BIIB,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_biib_arima_garch__ps_v3,NASDAQ,arima_garch__ps,BIIB,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_biib_arima_garch__ps_v4,NASDAQ,arima_garch__ps,BIIB,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_biib_arima_garch__ps_v5,NASDAQ,arima_garch__ps,BIIB,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_biib_arima_garch__ps_v6,NASDAQ,arima_garch__ps,BIIB,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_biib_arima_garch__ps_v7,NASDAQ,arima_garch__ps,BIIB,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_biib_arima_garch__ps_v8,NASDAQ,arima_garch__ps,BIIB,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_biib_arima_garch__ps_v9,NASDAQ,arima_garch__ps,BIIB,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkng_arima_garch__ps,NASDAQ,arima_garch__ps,BKNG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkng_arima_garch__ps_v10,NASDAQ,arima_garch__ps,BKNG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkng_arima_garch__ps_v2,NASDAQ,arima_garch__ps,BKNG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkng_arima_garch__ps_v3,NASDAQ,arima_garch__ps,BKNG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkng_arima_garch__ps_v4,NASDAQ,arima_garch__ps,BKNG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkng_arima_garch__ps_v5,NASDAQ,arima_garch__ps,BKNG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkng_arima_garch__ps_v6,NASDAQ,arima_garch__ps,BKNG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkng_arima_garch__ps_v7,NASDAQ,arima_garch__ps,BKNG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkng_arima_garch__ps_v8,NASDAQ,arima_garch__ps,BKNG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkng_arima_garch__ps_v9,NASDAQ,arima_garch__ps,BKNG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkr_arima_garch__ps,NASDAQ,arima_garch__ps,BKR,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkr_arima_garch__ps_v10,NASDAQ,arima_garch__ps,BKR,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkr_arima_garch__ps_v2,NASDAQ,arima_garch__ps,BKR,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkr_arima_garch__ps_v3,NASDAQ,arima_garch__ps,BKR,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkr_arima_garch__ps_v4,NASDAQ,arima_garch__ps,BKR,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkr_arima_garch__ps_v5,NASDAQ,arima_garch__ps,BKR,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkr_arima_garch__ps_v6,NASDAQ,arima_garch__ps,BKR,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkr_arima_garch__ps_v7,NASDAQ,arima_garch__ps,BKR,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkr_arima_garch__ps_v8,NASDAQ,arima_garch__ps,BKR,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bkr_arima_garch__ps_v9,NASDAQ,arima_garch__ps,BKR,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bmrn_arima_garch__ps,NASDAQ,arima_garch__ps,BMRN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bmrn_arima_garch__ps_v10,NASDAQ,arima_garch__ps,BMRN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bmrn_arima_garch__ps_v2,NASDAQ,arima_garch__ps,BMRN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bmrn_arima_garch__ps_v3,NASDAQ,arima_garch__ps,BMRN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bmrn_arima_garch__ps_v4,NASDAQ,arima_garch__ps,BMRN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bmrn_arima_garch__ps_v5,NASDAQ,arima_garch__ps,BMRN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bmrn_arima_garch__ps_v6,NASDAQ,arima_garch__ps,BMRN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bmrn_arima_garch__ps_v7,NASDAQ,arima_garch__ps,BMRN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bmrn_arima_garch__ps_v8,NASDAQ,arima_garch__ps,BMRN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_bmrn_arima_garch__ps_v9,NASDAQ,arima_garch__ps,BMRN,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ccep_arima_garch__ps,NASDAQ,arima_garch__ps,CCEP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ccep_arima_garch__ps_v10,NASDAQ,arima_garch__ps,CCEP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ccep_arima_garch__ps_v2,NASDAQ,arima_garch__ps,CCEP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ccep_arima_garch__ps_v3,NASDAQ,arima_garch__ps,CCEP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ccep_arima_garch__ps_v4,NASDAQ,arima_garch__ps,CCEP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ccep_arima_garch__ps_v5,NASDAQ,arima_garch__ps,CCEP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ccep_arima_garch__ps_v6,NASDAQ,arima_garch__ps,CCEP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ccep_arima_garch__ps_v7,NASDAQ,arima_garch__ps,CCEP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ccep_arima_garch__ps_v8,NASDAQ,arima_garch__ps,CCEP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ccep_arima_garch__ps_v9,NASDAQ,arima_garch__ps,CCEP,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_cdns_arima_garch__ps,NASDAQ,arima_garch__ps,CDNS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_cdns_arima_garch__ps_v10,NASDAQ,arima_garch__ps,CDNS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_cdns_arima_garch__ps_v2,NASDAQ,arima_garch__ps,CDNS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_cdns_arima_garch__ps_v3,NASDAQ,arima_garch__ps,CDNS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_cdns_arima_garch__ps_v4,NASDAQ,arima_garch__ps,CDNS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_cdns_arima_garch__ps_v5,NASDAQ,arima_garch__ps,CDNS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_cdns_arima_garch__ps_v6,NASDAQ,arima_garch__ps,CDNS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_cdns_arima_garch__ps_v7,NASDAQ,arima_garch__ps,CDNS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_cdns_arima_garch__ps_v8,NASDAQ,arima_garch__ps,CDNS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_cdns_arima_garch__ps_v9,NASDAQ,arima_garch__ps,CDNS,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ceg_arima_garch__ps,NASDAQ,arima_garch__ps,CEG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ceg_arima_garch__ps_v10,NASDAQ,arima_garch__ps,CEG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ceg_arima_garch__ps_v2,NASDAQ,arima_garch__ps,CEG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ceg_arima_garch__ps_v3,NASDAQ,arima_garch__ps,CEG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ceg_arima_garch__ps_v4,NASDAQ,arima_garch__ps,CEG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ceg_arima_garch__ps_v5,NASDAQ,arima_garch__ps,CEG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ceg_arima_garch__ps_v6,NASDAQ,arima_garch__ps,CEG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ceg_arima_garch__ps_v7,NASDAQ,arima_garch__ps,CEG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ceg_arima_garch__ps_v8,NASDAQ,arima_garch__ps,CEG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
nasdaq_ceg_arima_garch__ps_v9,NASDAQ,arima_garch__ps,CEG,DEACTIVATED,2026-07-03 08:43,Idle 0 trade toan lifetime du da co session (co hoi trade). Deactivate 2026-07-03 08:43. Zero-trade sweep tat ca market.
